Timestamp (s),Voltage (V),LeftMotorVelocity (inches / s),RightMotorVelocity (inches / s)
28.859999999999474,0.0,0.0,0.0
28.879999999999473,0.005,0.0,0.0
28.899999999999473,0.01,0.0,0.0
28.919999999999472,0.015,0.0,0.0
28.939999999999472,0.02,0.0,0.0
28.95999999999947,0.025,0.0,0.0
28.97999999999947,0.030000000000000002,0.0,0.0
28.99999999999947,0.035,0.0,0.0
29.01999999999947,0.04,0.0,0.0
29.03999999999947,0.045,0.0,0.0
29.05999999999947,0.049999999999999996,0.0,0.0
29.07999999999947,0.05499999999999999,0.0,0.0
29.09999999999947,0.05999999999999999,0.0,0.0
29.119999999999468,0.06499999999999999,0.0,0.0
29.139999999999468,0.06999999999999999,0.0,0.0
29.159999999999467,0.075,0.0,0.0
29.179999999999467,0.08,0.0,0.0
29.199999999999466,0.085,0.0,0.0
29.219999999999466,0.09000000000000001,0.0,0.0
29.239999999999466,0.09500000000000001,0.0,0.0
29.259999999999465,0.10000000000000002,0.0,0.0
29.279999999999465,0.10500000000000002,0.0,0.0
29.299999999999464,0.11000000000000003,0.0,0.0
29.319999999999464,0.11500000000000003,0.0,0.0
29.339999999999463,0.12000000000000004,0.0,0.0
29.359999999999463,0.12500000000000003,0.0,0.0
29.379999999999463,0.13000000000000003,0.0,0.0
29.399999999999462,0.13500000000000004,0.0,0.0
29.41999999999946,0.14000000000000004,0.0,0.0
29.43999999999946,0.14500000000000005,0.0,0.0
29.45999999999946,0.15000000000000005,0.0,0.0
29.47999999999946,0.15500000000000005,0.0,0.0
29.49999999999946,0.16000000000000006,0.0,0.0
29.51999999999946,0.16500000000000006,0.0,0.0
29.53999999999946,0.17000000000000007,0.0,0.0
29.55999999999946,0.17500000000000007,0.0,0.0
29.57999999999946,0.18000000000000008,0.0,0.0
29.599999999999458,0.18500000000000008,0.0,0.0
29.619999999999457,0.19000000000000009,0.0,0.0
29.639999999999457,0.1950000000000001,0.0,0.0
29.659999999999457,0.2000000000000001,0.0,0.0
29.679999999999456,0.2050000000000001,0.0,0.0
29.699999999999456,0.2100000000000001,0.0,0.0
29.719999999999455,0.2150000000000001,0.0,0.0
29.739999999999455,0.2200000000000001,0.0,0.0
29.759999999999454,0.22500000000000012,0.0,0.0
29.779999999999454,0.23000000000000012,0.0,0.0
29.799999999999454,0.23500000000000013,0.0,0.0
29.819999999999453,0.24000000000000013,0.0,0.0
29.839999999999453,0.24500000000000013,0.0,0.0
29.859999999999452,0.2500000000000001,0.0,0.0
29.879999999999452,0.2550000000000001,0.0,0.0
29.89999999999945,0.2600000000000001,0.0,0.0
29.91999999999945,0.2650000000000001,0.0,0.0
29.93999999999945,0.27000000000000013,0.0,0.0
29.95999999999945,0.27500000000000013,0.0,0.0
29.97999999999945,0.28000000000000014,0.0,0.0
29.99999999999945,0.28500000000000014,0.0,0.0
30.01999999999945,0.29000000000000015,0.0,0.0
30.03999999999945,0.29500000000000015,0.0,0.0
30.059999999999448,0.30000000000000016,0.0,0.0
30.079999999999448,0.30500000000000016,0.0,0.0
30.099999999999447,0.31000000000000016,0.0,0.0
30.119999999999447,0.31500000000000017,0.0,0.0
30.139999999999446,0.3200000000000002,0.0,0.0
30.159999999999446,0.3250000000000002,0.0,0.0
30.179999999999445,0.3300000000000002,0.0,0.0
30.199999999999445,0.3350000000000002,0.0,0.0
30.219999999999445,0.3400000000000002,0.0,0.0
30.239999999999444,0.3450000000000002,0.0,0.0
30.259999999999444,0.3500000000000002,0.0,0.0
30.279999999999443,0.3550000000000002,0.0,0.0
30.299999999999443,0.3600000000000002,0.0,0.0
30.319999999999443,0.3650000000000002,0.0,0.0
30.339999999999442,0.3700000000000002,0.0,0.0
30.35999999999944,0.3750000000000002,0.0,0.0
30.37999999999944,0.3800000000000002,0.0,0.0
30.39999999999944,0.38500000000000023,0.0,0.0
30.41999999999944,0.39000000000000024,0.0,0.0
30.43999999999944,0.39500000000000024,0.0,0.0
30.45999999999944,0.40000000000000024,0.0,0.0
30.47999999999944,0.40500000000000025,0.0,0.0
30.49999999999944,0.41000000000000025,0.0,0.0
30.51999999999944,0.41500000000000026,0.0,0.0
30.539999999999438,0.42000000000000026,0.0,0.0
30.559999999999437,0.42500000000000027,0.0,0.0
30.579999999999437,0.43000000000000027,0.0,0.0
30.599999999999437,0.4350000000000003,0.0,0.0
30.619999999999436,0.4400000000000003,0.0,0.0
30.639999999999436,0.4450000000000003,0.0,0.0
30.659999999999435,0.4500000000000003,0.0,0.0
30.679999999999435,0.4550000000000003,0.0,0.0
30.699999999999434,0.4600000000000003,0.0,0.0
30.719999999999434,0.4650000000000003,0.0,0.0
30.739999999999434,0.4700000000000003,0.0,0.0
30.759999999999433,0.4750000000000003,0.0,0.0
30.779999999999433,0.4800000000000003,0.07159528467002986,0.0
30.799999999999432,0.4850000000000003,0.07159528467002986,0.0
30.819999999999432,0.4900000000000003,0.07159528467002986,0.0
30.83999999999943,0.49500000000000033,0.07159528467002986,0.0
30.85999999999943,0.5000000000000003,0.07159528467002986,0.0
30.87999999999943,0.5050000000000003,0.07159528467002986,0.0
30.89999999999943,0.5100000000000003,0.07159528467002986,0.0
30.91999999999943,0.5150000000000003,0.07159528467002986,0.0
30.93999999999943,0.5200000000000004,0.07159528467002986,0.0
30.95999999999943,0.5250000000000004,0.07159528467002986,0.0
30.97999999999943,0.5300000000000004,0.07159528467002986,0.0
30.999999999999428,0.5350000000000004,0.07159528467002986,0.0
31.019999999999428,0.5400000000000004,0.07159528467002986,0.0
31.039999999999427,0.5450000000000004,0.07159528467002986,0.0
31.059999999999427,0.5500000000000004,0.07159528467002986,0.0
31.079999999999426,0.5550000000000004,0.07159528467002986,0.0
31.099999999999426,0.5600000000000004,0.07159528467002986,0.0
31.119999999999425,0.5650000000000004,0.07159528467002986,0.0
31.139999999999425,0.5700000000000004,0.07159528467002986,0.0
31.159999999999425,0.5750000000000004,0.07159528467002986,0.0
31.179999999999424,0.5800000000000004,0.07159528467002986,0.0
31.199999999999424,0.5850000000000004,0.0,0.0
31.219999999999423,0.5900000000000004,0.0,0.0
31.239999999999423,0.5950000000000004,0.0,0.0
31.259999999999422,0.6000000000000004,0.0,0.0
31.279999999999422,0.6050000000000004,0.0,0.0
31.29999999999942,0.6100000000000004,1.3967952677221895,0.0
31.31999999999942,0.6150000000000004,1.2996159488679369,0.0
31.33999999999942,0.6200000000000004,2.310622674109516,0.0
31.35999999999942,0.6250000000000004,1.1694063043898666,0.0
31.37999999999942,0.6300000000000004,1.8229014437097377,0.0
31.39999999999942,0.6350000000000005,1.4727228446176328,0.0
31.41999999999942,0.6400000000000005,0.6137596257805432,0.0
31.43999999999942,0.6450000000000005,0.6137596257805432,0.0
31.459999999999418,0.6500000000000005,0.6137596257805432,0.0
31.479999999999418,0.6550000000000005,0.6137596257805432,0.0
31.499999999999417,0.6600000000000005,0.6137596257805432,0.0
31.519999999999417,0.6650000000000005,0.6137596257805432,0.0
31.539999999999417,0.6700000000000005,0.6137596257805432,0.0
31.559999999999416,0.6750000000000005,0.6137596257805432,0.0
31.579999999999416,0.6800000000000005,0.6137596257805432,0.0
31.599999999999415,0.6850000000000005,0.06598465303271976,0.0
31.619999999999415,0.6900000000000005,0.06598465303271976,0.0
31.639999999999414,0.6950000000000005,0.06598465303271976,0.0
31.659999999999414,0.7000000000000005,0.06598465303271976,-0.0207894741562446
31.679999999999414,0.7050000000000005,1.7058246354236932,-0.0207894741562446
31.699999999999413,0.7100000000000005,0.6788097974762006,-0.03576088001781346
31.719999999999413,0.7150000000000005,1.0998718881472813,-0.046977947185205315
31.739999999999412,0.7200000000000005,0.7541965028916624,-0.046977947185205315
31.759999999999412,0.7250000000000005,0.40306206728665367,-0.046977947185205315
31.77999999999941,0.7300000000000005,0.2608817168399551,-0.1152005102315507
31.79999999999941,0.7350000000000005,0.2311917058826463,-0.12735754678236327
31.81999999999941,0.7400000000000005,0.2235247321073419,-0.2727733622291629
31.83999999999941,0.7450000000000006,0.307453052291844,-0.3008952369413964
31.85999999999941,0.7500000000000006,0.7924211174037399,-0.310915033264182
31.87999999999941,0.7550000000000006,1.312623576656458,-0.27318538189796476
31.89999999999941,0.7600000000000006,0.9638723716855864,-0.23517465921647904
31.91999999999941,0.7650000000000006,0.45586278327335183,-0.24895887500324443
31.939999999999408,0.7700000000000006,0.38207124088473526,-0.2523631659119838
31.959999999999408,0.7750000000000006,0.2987763747524178,-0.37148397539483907
31.979999999999407,0.7800000000000006,0.29352758185494254,-1.3200738431165973
31.999999999999407,0.7850000000000006,0.2910697804854058,-0.6709505305382086
32.019999999999406,0.7900000000000006,0.40231121910299245,-0.4707174429545193
32.03999999999941,0.7950000000000006,0.5656469937510041,-0.5939292226620717
32.05999999999941,0.8000000000000006,0.7624762207590717,-0.5461020616107696
32.079999999999416,0.8050000000000006,0.6186120470138217,-0.5943645178729015
32.09999999999942,0.8100000000000006,0.8898735068109257,-0.6389373172451653
32.11999999999942,0.8150000000000006,2.139131772215173,-0.6647119267808923
32.139999999999425,0.8200000000000006,1.6451599548140219,-0.7874210560583371
32.15999999999943,0.8250000000000006,1.0558756766195216,-0.9701520647321429
32.17999999999943,0.8300000000000006,1.8941784529897652,-1.0699073415209222
32.199999999999434,0.8350000000000006,1.708884711317532,-1.5694706967664034
32.21999999999944,0.8400000000000006,1.0386426349729103,-1.1663123645161155
32.23999999999944,0.8450000000000006,1.63398831027697,-1.2351337430286669
32.259999999999444,0.8500000000000006,1.9052322276179974,-1.5592389963900535
32.27999999999945,0.8550000000000006,1.7238810595074308,-1.9447128325235084
32.29999999999945,0.8600000000000007,1.6592026150028631,-1.4347417937238236
32.31999999999945,0.8650000000000007,1.928800748881878,-1.9292957316650252
32.339999999999456,0.8700000000000007,1.9755823863636366,-1.9793921539326402
32.35999999999946,0.8750000000000007,2.163994367555877,-2.108246172502653
32.37999999999946,0.8800000000000007,2.003399474233858,-2.4578260024387224
32.399999999999466,0.8850000000000007,2.464096522155095,-1.6393038784085618
32.41999999999947,0.8900000000000007,2.314833770232597,-2.8397496758649554
32.43999999999947,0.8950000000000007,2.527206156250284,-2.670577392039018
32.459999999999475,0.9000000000000007,2.6593942406975413,-2.7315506761069597
32.47999999999948,0.9050000000000007,2.8885842757302926,-2.687763305376261
32.49999999999948,0.9100000000000007,2.7044617074854407,-3.2993547468804856
32.519999999999484,0.9150000000000007,2.7495601288970604,-3.1169753812709406
32.53999999999949,0.9200000000000007,3.2060718525604823,-3.3106641275886695
32.55999999999949,0.9250000000000007,3.1607163147967183,-3.3288495829394096
32.579999999999494,0.9300000000000007,3.0100529157784246,-3.425513835695725
32.5999999999995,0.9350000000000007,4.152477346350785,-3.308931290445375
32.6199999999995,0.9400000000000007,3.556558540358773,-3.660748832006317
32.6399999999995,0.9450000000000007,3.5036527609834742,-3.310624724771188
32.659999999999506,0.9500000000000007,3.910669347242335,-3.821956581478428
32.67999999999951,0.9550000000000007,3.9651328543733606,-3.9710198720877115
32.69999999999951,0.9600000000000007,3.603368093788458,-4.438944210391932
32.719999999999516,0.9650000000000007,3.563529683056189,-3.99801652892562
32.73999999999952,0.9700000000000008,3.8331748590957324,-4.5648221084416445
32.75999999999952,0.9750000000000008,4.621015034471302,-3.9046857014514726
32.779999999999525,0.9800000000000008,3.999971239987921,-4.188808240219257
32.79999999999953,0.9850000000000008,4.554656798532879,-4.6282424585281445
32.81999999999953,0.9900000000000008,4.482146310022559,-3.8968633109651027
32.839999999999534,0.9950000000000008,4.478970758727296,-4.830627094802285
32.85999999999954,1.0000000000000007,4.802189075340101,-4.270808063748445
32.87999999999954,1.0050000000000006,4.488148829404457,-4.866460224986442
32.899999999999544,1.0100000000000005,4.677507230779579,-4.998059438674669
32.91999999999955,1.0150000000000003,4.659720244576597,-4.7355589982805295
32.93999999999955,1.0200000000000002,4.768355189851718,-5.165976413780296
32.95999999999955,1.0250000000000001,5.474552253493407,-5.174721881162332
32.979999999999556,1.03,4.935187977928783,-4.961685277014734
32.99999999999956,1.035,5.60934884752667,-5.215765689748927
33.01999999999956,1.0399999999999998,5.56390766892027,-4.577668065498231
33.039999999999566,1.0449999999999997,6.02004068735662,-5.412975792013699
33.05999999999957,1.0499999999999996,5.56646855176002,-5.124953939125949
33.07999999999957,1.0549999999999995,5.744300346935404,-5.300544990281642
33.099999999999575,1.0599999999999994,5.556905128153904,-6.006650974972469
33.11999999999958,1.0649999999999993,5.7862417573273985,-5.869139553529983
33.13999999999958,1.0699999999999992,6.323444497488008,-6.480337340415618
33.159999999999584,1.074999999999999,6.284016717496893,-5.67793427230047
33.17999999999959,1.079999999999999,5.818801773910133,-6.670231643566256
33.19999999999959,1.0849999999999989,6.310247045212223,-6.779643666674792
33.219999999999594,1.0899999999999987,6.682088978572115,-6.749375197146532
33.2399999999996,1.0949999999999986,6.362933479732821,-6.19762933915601
33.2599999999996,1.0999999999999985,6.74561063148705,-6.287141468706914
33.2799999999996,1.1049999999999984,6.593704072441095,-5.500751463376048
33.299999999999606,1.1099999999999983,6.5320777756904,-7.539900249376559
33.31999999999961,1.1149999999999982,6.870911965220828,-7.381630974179338
33.33999999999961,1.119999999999998,6.9266895761741125,-6.5215107964269805
33.359999999999616,1.124999999999998,6.682088978572115,-7.363653209794838
33.37999999999962,1.129999999999998,7.555670243107429,-7.099048056555139
33.39999999999962,1.1349999999999978,7.425970420203963,-7.041184660169598
33.419999999999625,1.1399999999999977,7.529083773176343,-7.142615036976172
33.43999999999963,1.1449999999999976,7.635520175679385,-6.923758556316116
33.45999999999963,1.1499999999999975,7.995918132689433,-7.551977845953357
33.479999999999634,1.1549999999999974,7.643073034016597,-7.194713155035953
33.49999999999964,1.1599999999999973,8.577040485954797,-7.428151787860176
33.51999999999964,1.1649999999999971,7.930717910703085,-7.179300554910311
33.539999999999644,1.169999999999997,8.661705175312948,-6.986186457705445
